,2022-11-23
814,@Patlin64 @NickyZog @Emerald007007 Whats the point of being rich in gas &amp; oil when countries are aiming for net zero? Or are Scotland going to ignore it &amp; continue drilling.
815,"@NHasan_1 Yes, biden declared war on gas an oil, when he started signing executive orders, inflation started to rise. This is the same as putting a tax on everything you buy, Americans need to take this the same as the intolerable acts and rebel against the president."
816,"@mgulzar_ What has Qatar given to the world, other than oil? It is a shit-hole petro-state. Qatar isn't a nation but a gas station."
817,NEW: @Interior is making $50 million available to clean up orphaned oil and gas wells on Tribal lands. Today's announcement provides instructions to Tribes on how to apply for the grants. https://t.co/lOWWuBFfny
818,"@qiang_Tod @BBCNews Of course, most imports are priced in $, especially oil &amp; gas so it should be slightly cheaper! 🤞"
819,https://t.co/MCbsAqI028
820,This is a joke right? So Qatar Greenwashes the World Cup with spurious carbon neutral claims &amp; now the big gas &amp; oil producing United Arab Emirates will be the next host of the Cop climate talks #greenwashing ⁦@GreenpeaceUK⁩ ⁦@GeorgeMonbiot⁩  https://t.co/GL5jjufN1P
821,"@MissVan34184871 @binnahar85 History pushes back on your take. There s a rich history influencing us too

Why participate in the WC then ?
Why take the sponsor money and investors then ?
Why trade ?
Why import gas and oil then ? 
Why glorify those influencer muppets residing in Dubai ? 

Cant be half married"
822,@KarmaRemem @lseeburr @victor_mifsud @MMark98335 @politvidchannel Let me guess you can’t get the demorats 🍆 out your mouth long enough to realize every friggin American was better off under Trump gas lowest point in decades inflation was down America was on the way to energy independence and we didn’t have to ask Saudis for oil bud 🙃
823,Y’all be using perfume oil? And I’m not talking about them gas station ones
824,"@Ianblackford_MP IT'S NOT VOLUNTARY.  WE IN SCOTLAND LIVE UNDER A DICTARSHIP,  WE ARE PRISONERS, TOLD WHAT TO DO ,SIGHN THIS ARTICLE  THEY TAKE OUR OIL ,OUR GAS OUR TAXES . OUR HUMAN RIGHTS TO CHOOSE OUR GOVERNMENT. NO THEY CANT LET GO OF BIG FAT PAY CHECK. FROM SCOTLANDS PEOPLE."
825,"@toryboypierce Cost of living crisis! A Windfall tax of only 25%  was imposed on the producers of gas and Oil! Why won’t the PM Rishi Sunak ask for more??? Rishi Sunak, received 141K from Gas and Oil sectors, to support his PM challenge which Liz Truss won! https://t.co/rLkw5vaOZ0"
826,"Saudi Arabia dashed hopes on Monday for any change to planned production quotas for oil, as the price of black gold reached the lowest levels in months.  https://t.co/RhNlgMMCt9"
827,"I truly thank God and celebrate Northern Nigeria for the discovery of crude oil and gas in commercial quantity. 

This goes to reinforce my believe that indeed, Every region of this Country is blessed and every state is richly blessed. 

GOD BLESS NIGERIA! https://t.co/4Aiaf7IOgt"
828,"Cost of living crisis! A Windfall tax of only 25%  was imposed on the producers of gas and Oil! Why won’t the PM Rishi Sunak ask for more??? Rishi Sunak, received 141K from Gas and Oil sectors, to support his PM challenge which Liz Truss won! https://t.co/rLkw5vaOZ0"
829,@MichelleSteelCA Just paid $4.25 for gas. Almost $1 less than last time I filled up. Guess now that the oil execs got you re-elected they can stop artificially driving prices up. 🤷🏻‍♀️
830,"@okeysco @prodahood @BashirAhmaad Is it only fossil fuel that comes out of these discoveries? Gas is there, Engine oil, brake oil, Diesel, kerosene, ATF etc Also fertilizer. A refinery will be built there okay"
831,"@MarshaBlackburn Inflation is a worldwide thing, not just in the US. For starters, given the jump in prices at the gas pump, try blaming the oil industry and their enormous profits. Then you can blame Biden all you want. I'm pretty sure that you won't look in that direction, however."
832,"Kolmani oil and gas project attracted $3bn investment - Buhari - TheStarng 

https://t.co/Nlt2Vz9UjG"
833,@guardian What a load of BS. You couldn’t even begin to prove that’s the case. The only liability we will be in for is destroying the livelihoods and lives of people particularly in third world countries through net zero and the stopping of oil and gas.
834,"Serious problems this week with BOTH proposed caps on price of imported #Russian #naturalgas and #oil. Natural gas cap's high cost likely to have important redistributive effects within #EU. EU gas price cap would deliver $33bn blow to market, says ICE https://t.co/IridoHp3fz"
835,"Stakeholders task incoming National Assembly on favourable oil, gas laws — Business — Newsdaily – Nigeria https://t.co/QkoFqEIrFk"
836,"Plummeting oil and wholesale gas prices are driving down the cost to fill up a tank in West Michigan, one expert says. https://t.co/TVDn6S8P8N"
837,"US offshore oil and gas rigs at 'significant' risk of cyberattacks, warns government watchdog https://t.co/xjxG2TzBEh via @techcrunch"
838,"According to local sources in #Syria, today's strikes focused on oil and gas facilities and stations run by the #PYD militia in the areas of Al-Malikiyah, Al-Suwaidiyya, Al-Jawadiya, and Al-Hasakah.2/13 https://t.co/QOR81aPF0e"
839,"one more thing if they truly care about human rights they should stop importing oil and gas from a homophobic country.
#QatarWorldCup2022 #Qatar2022 #HumanRights #humanity"
840,"Things like this terrify countries way WAY more than cheap oil and gas ever will benefit them. 

Russian ""partners"" know this. Tick tock mother fuckers😉times almost up. 

https://t.co/Bjfb2hhutL"
841,"@spider6168 @euronews Russian oil and gas are not sanctioned. Russia has affirmed multiple times tgat they have"" technical difficulties "" though Nord Strem 1,2 and gas had just stopped in ukr since the war started."
842,@mickey270216 @Butler622 @TelegraphDucker @Tom_Morgs Bit more than 7. His company INEOS had sales of 50b plus last year… mainly oil and gas.
843,"""Oil and gas opportunities in today's eonomic and geopolitical environment""

https://t.co/3jNLbXynES"
844,@ZiloElGrande Why doesn’t he give middle class families BREATHING ROOM and open up the oil wells gas &amp; coal this is the route of all this inflation
845,@RoKhanna Remember we have an abundance of resources that you refuse oil companies to harvest. Why was gas so low when Trump was here that’s because we were producing locally do you remember that oil was selling for less than a dollar a barrel?
846,"@okeysco @BashirAhmaad Is petrol the only product that comes out from Oil discovery? There is Gas, Engine oil, brake oil, ATF and so many by products okay. Even fertilizer okay. So don't be dumb"
847,"This is why they call him a cunt

People should not be forced to freeze to death because the government wants to hit some stupid climate targets. Allow the energy companies to extract by oil &amp; gas by fracking #energycrisis #costofliving  https://t.co/5wfjzRtGq4"
848,"Tackling is Not solving! He caused us to suffer this inflation by killing our own gas, oil, and coal supplies and giving it to other countries with no gains in green house metrics. There are no Happy Thanks to POTUS statements at our home! This is BS! https://t.co/4uoHR9spcZ"
849,"Conn. man sues oil, gas companies for failure to pay https://t.co/F3Bdsi3sBX"
850,"@LondonAllergy Where do you live and do you have a sensible alternative? We’re rural, no neighbours, no mains gas so heating is oil. We moved to wood fired central heating piggy backed into our oil and i think it’s great BUT it is a lot of work. If you’re in London I think you shouldn’t"
851,"@Mining_Atoms Would be interesting to add oil and gas infrastructure. But as far as l can see, that's mainly steel and concrete, as hydrocarbons flow under their own pressure initially."
852,"Breaking Jim Ratcliffe  to buy united as he believes there us Gas under  the pitch OT could be first Fracking site producing Gas &amp; Oil #mufc 
United could play at Wembley where it’s fans live😂"
853,"@paul_zakkour @rustneversleepz @studio_pls @janpaulvansoest @HughHelferty @PACEmissions @dahawk7843 @myrtleboat @StuartAJenkins But it is also upstream emissions of oil purchased by refineries, traders, and gas stations. 
70-90% of scope 3 emissions for oil/gas companies are typically due to end-user emissions. 
see eg:
https://t.co/ZQn7xEfiFr"
854,@MikeWel61647760 @BrknMan @Soulphood @JafSupO @MartinBrampton @Tark4Real @AtomsksSanakan @mattsissons25 @TWTThisIsNow @DynamiteOld @johnson_wrjohn1 @WernerReinhard5 @Shadowzerg @ocschwar @jurasskick @LofayPeter @JLopean @nellslad @OffGridTech_net @Royalacresrod @IanDJbrown2 @markp1950 @IngersolRobert @Sasha67Oz @CCross1776 @KeillerDon @weberj502 @Tom575935021 @johnstretch @cjtjgeol @ttyEngland @MikeDel21893959 @JoAmsel @Stephen90045069 @ClimateHiJinx @ExpandingArctic @BradSwan18 @LuboTalks @freddie07068768 @BlasphemousBan1 @ianbrow97534170 @mike_maric @JohnPisulaMBA @nick_advice @LorraineAllans1 @2still_learning @TremmelSteve @rfeynmansBongos @C0RRECT1ON @JoanneNova The claimed subsidised UK oil and gas industry has contributed £500 Billion to the UK Treasury over 50 years since it first began.
855,"@HNeumannMEP @UN_HRC How about children killed by #Apartheid state of #Israel? any chance you've shown any concern for #HumanRights about #Palestine? I don't think so, You are of the same Neocon people who cheered for #EndlessWars from #Afghanistan to #Iraq #Libya #Syria #Yemen.Its about OIL &amp; GAS... https://t.co/lCdWyYYh3D"
856,"@bctallis @MelnykAndrij Russian oil and gas... it makes my head explode. Everyone understands that as it stands right now the Earth is just going to keep getting hotter, for hundreds of years. Right ?"
857,@IAPonomarenko Every country that buy gas or oil from Russia or uses loop holes in the law to buy it via middlemans is Russia's accomplice.
858,"@C_O_S_H_ @AlexSalmond Your welcome for all the oil, gas, water and green energy BTW, most of which you get for free, the rest Westminster rob the tax from. And our black pudding is far superior"
859,@Bowenchris Minister. If you ended approvals for new oil and gas that would take care of most of the problem. It MUST be done!
860,"@ufoAirstaffA2 5m people, who've extracted less oil and gas than Scotland, were less educated, had fewer other big industries, became 2nd richest country in the world in 40 years. Every Norwegian is born +£200,000. They've over a trillion sovereign wealth fund.

5m Scots. Bankrupt? Aye, right."
861,@Joel_imbergamo @euronews If you don't want to freeze get rid of Russia sanctions so EU consumers (and Ukrainians) benefit from cheap Russian oil and gas
862,"#ShaleLaw HotLink: ""EPA releases smog cleanup plan for Utah oil and gas hub"" https://t.co/uevoW7SM91 #EPA #smog #oilandgas #Utah @politico https://t.co/M9JALrksFL"
863,@timothysykes $MMTLP MOASS/squeeze imminent back by 3.2b barrels of oil + gas $MMAT will squeeze too.
864,@NaomiLWood @guyverhofstadt They'll stop buying russian gas and oil 🤫 #not
865,"my dad asked to see my keys and im like ok 🌚🌚 knowing I need air in all my tires, the engine light is on, there’s no gas, i need an oil change, and the wheel shakes when I drive 🤣🤣🤣🤣 no wonder he gets mad 😂😂"
866,@PickardJE @AllTheDisasters @JustStop_Oil won't see the funny side - they'll be down their in the 4x4's with gallons of Orange Paint to destroy those pesky gas lamps.
867,"Tobacco lobbyists not welcome at health conferences, arms dealers are not welcome at peace conventions. Why were Oil lobbyists part Canada's delegation at Cop 27? https://t.co/6sUKkrb1Y8 #climate #cdnpoli #abpoli @LindaMcQuaig @CanadiansOrg @SethDKlein"
868,"@mdowstfl @khamenei_ir Nope Middle east provide oil and gas to Americans so they will tie to them, Russia stop your oil and gas so USA is providing Weapons to ukraine....not a big thing .."
869,"@murdo_fraser No worries, Murdo. Scotland gave WM £80billion last week in windfall tax from our oil &amp; gas. Your party is giving us back £1.5 billion over a few years. You’re in no position to talk numeracy."
870,"During the Asian trading session, the price of oil moved in the range of $81.00-$82.00. In the European trading session, we see a strong bearish impulse that lowers the price to the $79.00 level.
https://t.co/s398d5cV84

Our Newsletter! https://t.co/yffUwsQy2P

#oil #trading #USA"
871,"@MFaarees_ Our motto from Today,
Feed the Nation and Oil &amp; Gas North (FNOG)"
872,"If you’re driving today to see family for Thanksgiving and just paid a boatload to fill up your car remember that when Democrats acted to stop greedy gas gouging, every single republican in Congress voted no and voted to let Big Oil rob you blind.
.@BillPascrell
.@cspanwj https://t.co/bqrg7Jo5O8"
873,"Finally, Buhari constitutes NDDC board with Onochie as chairman https://t.co/dBRCZm572E"
874,"@EerikNKross being delusional seems like common trait amongst russians, result of their propaganda. Instead of wishing any help, which they not deserve, could get rid of kgb oligachs who privatized oil, gas sectors and made private business for self needs."
875,Oil companies support this because gas &amp; diesel are lost leader for them plastic and clothing is where the big money is for the oil companies
876,"$AGYP took the opportunity this week to add large to my $AGYP. This oil play is greatly undervalued in the .06s after hitting over .80 last year. Domestic Oil Producer - Allied Energy Corp #Oil #Gas #Crypto 
https://t.co/ZPuT5BgPNt https://t.co/pPIjdt4wXg"
877,"Climate change is drowning Tuvalu! Join an urgent call from this tiny Pacific island fighting for survival. Together, let's demand a global treaty to stop oil, gas&amp;coal. Sign &amp; RT: https://t.co/1hR2TD0DlP"
878,Dail Forex Signals https://t.co/jQv6sVmOgy Subscribe for daily forex signals including oil and gold. Gas signals coming soon #forex #fx #forexclass #forexstrategies #fxsignals #liveforexsignals #forexclass #forexsignalssms #forexstrategies #ForexSignals
879,"Crude Oil futures fell $3.38 (-4.17%) to $77.73/barrel
Nat Gas $0.21 rose (2.82%) to $7.72/MMBtu"
880,"Latest update from the Sputnik International website:

Five Reasons Why G7's Price Cap on Russia's Oil is Doomed

https://t.co/5OXPrYFVt1

#Russia #Ukraine #Russian #Sanctions #Donetsk  #Putin #Zelensky #Zelenskyy #ZelenskyyUA #Moscow #TheDonbass #Russians #Oil #Gas #Sanctions https://t.co/4uYzG1ubUR"
881,"The U.S. and its allies are looking to cut into Russia’s share of the global oil market in another bid to punish the Kremlin for the invasion of Ukraine.
https://t.co/xDi1K9hHMt"
882,"@Will___lloyd Something the Right-Wing always do, &amp; especially people who work for RUPERT MURDOCH, someone who literally benefits financially from oil &amp; gas…

…saying that people can’t have a political opinion unless you are pure and perfect but never applying that to themselves…(1)"
883,@hattenhof @MWM76 Yeah. The problem with energy companies is they need to spend money to replace what was produced. Reserve replacement is what plagues oil and gas execs. It's quite a money drain that is not reflected in PEs.
884,@UKLabour Get your facts right. The comedian shredded it in protest about gay rights in Qatar - nothing to do with their oil and gas.
885,"@Will___lloyd Something the Right-Wing always do, &amp; especially people who work for RUPERT MURDOCH, someone who literally benefits financially from oil &amp; gas…

…saying that people can’t have a political opinion unless you are pure and perfect but never applying that to themselves…(1)"
886,"@dw_sports The only thing I have problem with is the double standards, one minister go to present a message against the host wishes while other go to sign gas or oil deals.
Make up your mind!"
887,"@_jqkeller replace fossil energy storage materials such as oil, coal, natural gas in high-temperature industries. 
Fossil thermal energy storage materials are thus replaced by new thermal energy storage processes that use today's solar energy after conversion into electricity."
888,"@leevardi Low-life, absolutely.
The  Liberals, state and federal, have demonstrated time and time again, year after year that unless you are big business ie white goods,mining, oil and gas you have no value, if you need gov financial help you’re a “leaner”a bludger, union member =thug."
889,"@jjoshuathorpe @CrowMagnumMan3 @GOPChairwoman This article makes my point, dimwit. “The Biden administration's first sale of oil and gas drilling rights on federal land garnered thin industry interest on Wednesday…”. This means it has taken him two years to open new leases while gas has skyrocketed.😂😂"
890,"@AndrewSimms_uk @Stephenhasatuna @badvertising11 Gas and oil companies have been feeding their biased idea of ""science"" to classrooms across the country for years!!!! https://t.co/Tk65TygauH"
891,@BoluArishem They know what they are doing why allow them to buy the clubs in prem then or why not say not to their oil and gas
892,"@sabza1_za @SimonPGrindrod Hate him or love him but that's not his fault, the war in Ukraine is affecting the whole world the same way you're feeling. Ukraine is the largest exporter of grain where Russia is the largest exporter of gas and oil. We're caught between the two warring parties."
893,"@saxena_puru Lack of familiarity with the companies and their pricing.
 First of all, not only oil, but also gas, refining margins and more contribute here to the profitability of the majors."
894,@curious_founder No such thing as clean energy you clown. Oil gas and coal is more green.
895,"@EtanSmallman @Will___lloyd @thetimes Something the Right-Wing always do, &amp; especially people who work for RUPERT MURDOCH, someone who literally benefits financially from oil &amp; gas…

…saying that people can’t have a political opinion unless you are pure and perfect but never applying that to themselves…(1)"
896,"@sme8491 Only the top 8 banks were excluded from SWIFT. Perhaps all Russian banks should be excluded. 
Maybe sanctions should be applied to countries that pay market prices for Russian gas or oil. That means China."
897,@JamesNCummings your wrong republican is the way to go smaller government  Lower taxes  more Control over Criminals building the wall. doing a made in the USA for Gas and Oil. that is saving the usa
898,"@PressSec Gas is still over 4  bucks a gallon, heating oil for my home is near unaffordable, my thanksgiving dinner costs almost 20% more this year, we are a laughing stock running from Afghanistan because of which Europe is now at war. Great accomplishments 👍🏼 🤡"
899,@JasonGroves1 You Sassanach’s are extremely desperate to hold onto Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿….. I wonder 💭 why .. oil gas whisky water wind renewables fish tourism tartan gin food culture 🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑 sad desperate pathetic kunts
900,"Oil and gas: $3bn Kolmani river oil wells take off in Gombe, Bauchi with 1b barrels oil https://t.co/EDW2w6hTjP"
901,@spawnofKahn @SebDog83 @Gillgall23 @HeleneBismarck @Hyperion_PSN @BorisJohnson Literally no one here is saying that the EU isn’t still importing RU oil and gas
902,"1. SALE OF ALASKA
...
Some historians regard the transaction as a short-sighted blunder by Czar Alexander II, giving up Alaska's rich natural resources, particularly its oil and gas, for $7.2 million - about $125 million (£100 million) in today's money. https://t.co/C5baeQ0wW6"
903,"@blaketedeschi @tamaratjr @KristenFroelich @NeonDystopian @FoxNews I think under Ttump we exported more oil than we did import. It's the European countries that relied heavily on Russia's oil and gas.
I don't know why liberals can't have an intelligent debate w/o injecting hate and insults in their responses."
904,@tttenney @brigidall @OccupyDemocrats @TribelSocial Gas prices  are a global phenomena also caused by the breakdown of supply chain. Additionally ‘big oil’ price gouged to get a Republican government in power. They know they would get hefty tax breaks in trillions. Corrupt oil and GOP go hand in hand.
905,"The @Conservatives &amp; their Tufton St. associates are bankrolled by oil &amp; gas companies, which is also why they’re not keen on green energy sources. 🛢️💷

#ToryCostOfGreedCrisis #ToryChaos https://t.co/wuCI8tITcc"
906,@AmericaF1st @WHCOS @POTUS How did Biden cause high gas prices when OPEC controls the oil supply? You fucking moron.
907,"@ocecci @disclosetv Is for show.
Also when the US oil and gas bills will hit us in Europe... some brown substance will hit some very fast spinning fans..."
908,@interoz @bonefish1954 Funny the inflation information came from my financial advisor &amp; I was in Norway in July where I discussed gas prices and oil with a local.
909,Federal Reserve officials see few signs that inflation is easing https://t.co/CxaTH4ggyg
910,"Natural Gas Drilling Slows in U.S. as Oil Count Rises, Latest BKR Tally Shows https://t.co/69qWzlXGi5"
911,"Check out our full story from last night from @DavidChasanov 

https://t.co/M0LUS1E3EN"
912,@shernotcher @HeatherMoAndCo All about business connections. Oil and gas folks rent cars. No surprise. The business donors may push PP to move to the centre a bit more and let PPC have the Klownvoy.
913,"@GailWaldby @WhiteHouse @rcp_1964 Gas price spike via moronic policy. Then he begged commie dictators for oil and drained our reserves to undo some of the awful.

Delayed supply chain recovery via a backwards insistence on bad covid policy.

Undid Trump's EO on drug prices, and made the taxpayers pay more instead"
914,"You come from a state where the oil/gas industry has poisoned the Gulf, your people, and is causing the delta to sink into the sea.  Would be nice if the polluters paid  reparations to your state.  I suppose it doesn't matter to you.  Where are your campaign funds coming from? https://t.co/SfcqLCPzqI"
915,"@WhiteHouse Unlock American oil and gas. 
Stop sniffing kids. 
Be honest about your criminal dealings with Ukraine"
916,"@ZaleskiLuke The bottom line for musk, Zuckerberg, bezos etc IS the bottom line.  Dems threaten that and especially under Biden.  And it's a multinational pushback.  The oil and gas scumbags are freaking out"
917,"@_wa7ee @mayank_gupt @its_daqueen @JawadXD4 You got lucky finding some oil and gas 😂 come back when you’re country has some culture, rather than copying lots of western skyscrapers in the middle of a desert 😂"
918,Turkish offensive continue to tareget infrastructure in NE #Syria aiming at oil and gas sites. #Turkey https://t.co/fqBz4TOkCu
919,@Jamil26312988 @ArpadaraiNigar Whatever you do it wont change the fact that you are russia’s ally and you will be out of the when your oil/gas becomes worthless in the upcoming years :)
920,"Check out the latest episode of Digital Innovations in Oil and Gas! 
Unleashing Edge Computing for Oil and Gas’ Massive Edge Opportunity
▸ https://t.co/Alqdl5v34G

#edge #Energy #Innovation https://t.co/0NAzYQ0ASQ"
921,"The impact of supply chain disruption has been felt country-wide. Supermarket shelves have been left empty, packages have been delayed during shipping and gas and oil prices have rocketed. The last few years with the pandemic, the…https://t.co/7vcyLmIBeZ https://t.co/lKxvxIqGOu"
922,@laurenboebert Trump is the only president in my memory who actively worked to raise gas prices on the American People. https://t.co/HHxVLz50na
923,"I come home and the first thing my dad does is get my car washed, pump air in my tires, get an oil change, and fills it with gas. I love being taken care of 🥰"
924,"@JustStop_Oil @BBCLookEast @BBC_HaveYourSay You are right it is, it is admffevting people lives, that is your protests not the oil and gas, so stop your stupid protests and let people get on with just living."
925,"@SebDog83 @spawnofKahn @alid1973 @Gillgall23 @HeleneBismarck @Hyperion_PSN @BorisJohnson We are still importing small amounts through the shared european pipeline infrastructure. As long as Europe as a whole still imports russian oil and gas through pipelines, it's going to be hard to tap into a pipeline and say ""only non-russian fossiles, please""."
926,""" ... Not only would the UN's new climate regime disallow new investments in fossil fuels and end production of oil and gas, it would also compel an uncritical allegiance to the green transition by the very companies it proposes to put out of business."" What do you think? https://t.co/XyHxVGpEIy"
927,وزير الطاقة: السعودية تبدأ مشروع تحويل النفط إلى بتروكيماويات https://t.co/qhB06vsTSg
928,ARE AMERICA'S GREEN NEW DEAL POLITICAN'S BEGINNING THEIR OWN FINAL SOLUTION? We know their solution 2 pollution &amp; overpopulation is 2 reduce population anyway possible. The US oil &amp; gas production could reduce prices of heating oil. Old poor people will begin to die this year.
929,@RealAndyLeeShow She is sharing or giving back surplus $ resulting from rising oil and gas prices to help Albertans while Justin is giving away billions of our tax $$ to a every foreign country he visits.
930,"Pharma and medical device companies spent the most money lobbying politicians and bureaucrats. Far more than banks or oil and gas.

Note that three of the other categories involve health services. 

What do you suppose they want government to do?

https://t.co/p1uM9gFcI1"
931,Checkout out this story we picked up from @NAEPipelines about using drones as part of an oil &amp; gas #pipeline monitoring program. #infrastructure #inspection https://t.co/nANJ2i8mKl
932,"@2wheela @GasBuddyGuy @7eleven I literally have lol. EVs are far cleaner even with lithium extraction being dirty, which it admittedly is.

Look into oil and gas drilling, that is dirty as well. https://t.co/H8vrsDqAdV"
933,ICYMI: Nova Scotians can expect carbon tax hikes of 14 and 17 cents a litre on gas and heating oil in July | SaltWire https://t.co/bMxc9nVag7
934,"@GasPriceWizard It's almost like we should tax corporate profits off oil and gas and skip this convoluted process?

Instead of a carbon tax just tax all petroleum profits more? And use that to offset everyone's fuel prices. 

Instead of taking from citizens, take from corporations profits"
935,"With demand, prices, and volatility for gas and oil accelerating, will small and mid-tier oil and gas participants become more significant in Australia?

https://t.co/WSJYWrQEjw

@DMAWLawyers #MeritasANZ #IndependentButUnited https://t.co/ussgbPr8fC"
936,https://t.co/C9HnlYY2gy
937,"Continue to develop your critical emissions skills and knowledge with our 4-course bundle designed for the oil &amp; gas sector. 
👉 Learn more here: https://t.co/Ym2a3qghMt https://t.co/r8Lh4hhKAz"
938,"@jlombar09449162 @RyanAFournier High inflation, ridiculous gas and heating oil prices, grocery store items up 20% … and so on. All on the Democrats watch."
939,"Turkey targets ISIS prison, oil facilities in northeast Syria
“These airstrikes hit oil and gas facilities, causing human and material losses.”  https://t.co/8lVkU5fFR3 
by @vvanwilgenburg via @K24English"
940,"Our team of #NDT professionals proudly serves clients in the following industries:

➡️ Oil &amp; Gas

➡️ Power Gen

➡️ Aerospace &amp; Aviation

➡️ Metals &amp; Manufacturing 

➡️ Milatary &amp; Defense

Find out how we can support your business! Email Clark.Kent@vmindt.com #VMINDTsolutions"
941,"@AZgeopolitics Turkos 99% dependable on oil, gas and other energy imports. Russia and Iran loaded with oil, gas, coal, uranium, wood, and tourists. Erdogy Turkos can be wild unpredictable doggies but they know who is the master with ghee."
942,"@dragonlou2 @PierrePoilievre This woman has no idea how the free market works especially with a commodity like oil and gas. Just shows her lack of understanding. If you are that jealous that they're making money, go invest the at least $1 million investment to drill, frac and set up production per each well"
943,U․S․ drillers add oil and gas rigs for second month in a row - Baker Hughes https://t.co/YvrNhuQU4J
944,"@WHCOS @POTUS I’m going to tell them how much inflation has been under Biden, and how much worse it’s going to get when Biden runs out of oil in the Strategic Petroleum Reserve and gas prices soar out of control.  But you do you."
945,"@D_R3st @DaRealMoK @Standup_Tragic_ @tiffanyandsadie Germany is highly dependent on Russian energy, as it gets more than half of the natural gas, a third of heating oil, and half of its coal imports from Russia. You know the same place we used to until Putin did that stupid war of his.
https://t.co/eMBL1hoWfd."
946,"Joe Biden , because of his stupidity on oil &amp; gas fracking &amp; pipelines, plus violation of immigration laws represents the most destructive force against US security and freedom today! He dares to buy energy elsewhere instead of in US! Stupidity can’t be fixed!"
947,@SPhillipsAB And don’t ever forget that Notley and some of her mla rabble were active oil and gas protestors before the 2015 election. They lied to alberta then and they are lying to alberta today. Better not be throwing stones
948,"@GLandsbergis If only western nations would condemn and sanction Turkey instead of one particular country. Turkey is a threat to regional stability and works to blackmail Europe. Wake up please and condemn the other dictatorship in Turkey and Azerbaijan.

However EU needs gas and oil so.. 🤦‍♂️"
949,"Saudis blasts anonymous report that they are boosting oil production after MBS immunity deal, but rumors are that they boosted. That was the giveback for the Biden immunity deal, a brilliant pack with the devil by prior to primaries to reduce gas prices. https://t.co/WXYNB0aTqa"
950,"@MotoristRights @GasBuddyGuy Like the POTUS or not, he is making compromises to try to address gas prices and inflation.

The US oil drillers have slowly increased oil produciton, but they are holding back oil production for shareholder profit. 

 https://t.co/mU4mTyBk16"
951,🇭🇺🇪🇺⚡️Hungary will fight at a meeting of EU energy ministers in Brussels against the introduction of a ceiling on prices for Russian oil and gas supplied through pipelines - Hungarian Minister of Foreign Affairs and Foreign Economic Relations Peter Szijjarto
952,"@JECarter4 There are more things in America to care about,such as will the Republicans fix the high food, gas,oil etc. prices. Will the Republicans keep helping Ukraine win the war to bring down prices? Will Republicans do some work for Americans instead of the performance art they’re doing"
953,@MaryRiddell Nice to see Germany wanted a quick Russian win to preserve their oil and gas supplies. And you want these people to have a say into Uk affairs. Are you serious or deluded https://t.co/gQhw8bn9qO
954,"@jaketropolis The oil is so hot that when the water in the frozen turkey hits it, the water changes phase into a gas incredibly fast, and so basically explodes."
955,"while the EU and the US are willing to buy russian oil and gas, financing Prigozhin and the likes. 

what a bastards! https://t.co/HKA12jSazU"
956,Commodity Market was mostly Green except Oil which is -3.68% in the red. Natural Gas and Silver are 7.54 and 2.5% in the positive territory as I write this. End. https://t.co/wSr8ZU6GQK
957,"Today, @ducanada announced new research, with the support of partners including @irvingoil, @UTSC, and funding from @environmentca’s Climate Action and Awareness Fund, that will advance climate research and reduce greenhouse gas emissions. https://t.co/3FiY6PfrCE"
958,North Sea boom: £20bn to be spent dismantling and closing down oil and gas fields in next 10 years https://t.co/RORR1EqdrG
959,"Premier Smith says when Alberta loses oil and gas investment, all of Canada loses oil and gas investment. Premier says the provincial govt is strengthening Alberta to prosper with the rest of the country."
960,"@s_guilbeault I just saw my Dad's heating oil bill.

Holy crap! This is quite an attack on rural folk who are far from natural gas piping.

We'll be burning more wood and checking on a conversion to propane, which I guess is what you are seeking - but that's one hell of an agressive policy !"
961,Hungary will fight at a meeting of EU energy ministers in Brussels against the introduction of a cap prices for Russian oil and gas supplied through pipelines - Hungarian Minister of Foreign Affairs and Foreign Economic Relations Peter Szijjarto
962,@POTUS Stop stealing gas tax by the states.... Tires get tax as well and even motor oil.
963,Hungary will fight against the introduction of a price ceiling on Russian oil and gas at a meeting of EU energy ministers in Brussels - Hungarian Foreign Minister Peter Szijjártó https://t.co/YLm56MjS7D
964,"""#COP27 reaffirmed the need to keep global warming to 1.5C—heeding the call of 200 companies. But negotiators failed to reach agreement on phasing down the burning of oil and gas—the key action needed to meet that goal."" @MindyLubber @CeresNews 
https://t.co/2R0JcgZ6CS"
965,@MaxBoot You only care about the oil and gas.
966,"@2wheela @GasBuddyGuy @7eleven He did have to beg the Saudis, just like Trump did.

We are going away from oil and fossil fuels. We need to leave that behind. Make sure you thank Biden for the cleaner air and the lower gas prices in 2030 after the energy transition really picks up steam"
967,@PaulAllenSK1 @DanielaNadj Well if you want to be ruled by politicians who wanted a quick Russian win to continue to get their cheap oil and gas May I suggest you move to Germany https://t.co/nyR9oEhpCy
968,@krides You realize what this means? Anyone trading oil or gas with Russia can be charged of funding terrorism.
969,"Because US OIL and GAS cause climate change. The U.S. is poised to grant a license to Chevron Corp. to pump oil in Venezuela, a policy shift that would ease yearslong sanctions and could open the door for other oil companies to do business there. https://t.co/1I0ISPcvrm via @WSJ"
970,@TonyClimate The families who own the oil companies are also bankrolling the CO2/gas of life scare.  The top capitalists are also the top communists.  This is how they operate.
