,2022-11-30
4603,"Just Stop Oil:“This shows that our Government would rather lock up peaceful protesters than put an end to new oil and gas, which will destroy everything we know and love.” https://t.co/1N9Vv3UXTh"
4604,"@NATOpress @jensstoltenberg @POTUS #CrimeaisUkraine &amp; #NaziRussia-вон! NEXT #DePutiniZation &amp; 

Victory for All🇺🇦🇷🇺🇺🇸🇨🇳🇹🇼🇪🇺will be to co-create the Great Euro-Asian Gas, Coal,⚛️&amp; Oil Community! #GreenEnergySolidarity #CoFoE 陰陽 Energy, Economic, Interdependence #HumanityFirst 天人感應. https://t.co/uVF4s5eEkx"
4605,🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑Norwegian oil and gas group Vaar Energi plans Oslo IPO
4606,"@GenevoMundi Yes. Acid rain, ozone layer, running out of gas, oil and coal, impending ice age etc etc... all complete bollocks!"
4607,@CRDean5 Get ready for more gas to liquids switching https://t.co/pgUNHkmKsy
4608,"Do they realise that millions, if not billions, of people are dependent on oil and gas?

6m in prison is a good start. Then to hell with those neo Marxists! https://t.co/l85lnk716h"
4609,"Where I'm at gas is 4.15, and oil is 4.99 still high like Hunter. https://t.co/1pZ2TJQNtS"
4611,@Tobithepriest @yippidu @PencilDiver @JavierBlas @NetZeroWatch @ckazok Number of German ex-officials (including ex-counselor) working in Russian oil and gas companies at that time is astonishing.
4612,@TheVivifier @Pakistanomy Your comment makes no sense. KSA is the the proxy of Russian oil these days. KSA is also the biggest ally of USA. If the said law passes then Russia will not sell oil and Gas to KSA and that will hurt Russia's economy a lot especially when China is not buying much.
4614,"@HawleyMO @Apple While you're on a roll...how about asking the US oil/gas industry about why we keep importing from Venezuela, Saudi Arabia, and Iran. You get the idea, right?"
4617,"Funding for new oil,gas and coal is fuelling the climate crisis &amp; risking financial stability.If banks &amp; insurers continue supporting reckless expansion projects they should risk their own money.@BillyKelleherEU do you agree? Will you support the #OneforOne rule for fossil fuels?"
4618,"@caesariscoming @jordanbpeterson There a multiple factors to the price hike, but none of them have to do with immigration.
1. majority of electricity comes from coal and gas
3. highly dependent on Russian oil and gas
4. massive price spike of oil and gas due to the war.
5. reduction of gas deliveries from Russia"
4620,"@TomWatzke @kennethGalla2 @KarenDi95261360 @DarkBrandonJr @yourmomswatchin @AnnoyedTaurus @FemmeVoilet @2Hugebrass @FlyFisher_AKY @DaniTrump2020 @TheLandsNotOurs @gopisdirty @S51781902 @Gigi69030829 @Flattielover @JAlan21813286 @LadyOfTheOcean1 @Littlwritergir1 @newsjunky2 @ThereseOSulliv2 @bombaybadboy @ProGunOne1776 @bubblebeard61 @WorkersUtopia @BobbyLuciano78 @CalvinE43701301 @RoyRuehle @Missy8008135 @PridgeWessea @ConnieSERVATIV3 @raphaelha67 @Free_Con101 @Gennaro1352 @sunluvver @pamg8tr @KishorTrivedi7 @NoBulls55224206 @cutecowlover @Way2GoodAtThis @WillieBH1999 @scary_brock @StealthWolf68 @lostandlovinit @TJ_W_Jackson @Una_Alta_Volta @CatieBarker @SpacesVector @mpo619 @itisjustmebabe @GovRonDeSantis Reduce regulations so Oil corporations are free to have more oil spills?

If you're so concerned about gas prices, why did Republicans vote against stopping gas price gouging?

What economic lockdowns?

I'm talking about America, not China and Russia."
4621,"Funding for new oil,gas and coal is fuelling the climate crisis &amp; risking financial stability.If banks &amp; insurers continue supporting reckless expansion projects they should risk their own money. @EnginEroglu_FW do you agree? Will you support the #OneforOne rule for fossil fuels?"
4622,"Just an occasional reminder that if we didn't burn hugemungeous quantities of gas when the wind doesn't blow in winter we would have a massive problem. 
11.45 30/11/22

You listening @JustStop_Oil ?
Got an easy answer ? https://t.co/T4ToerOfLJ"
4623,"@POTUS STOP... If anyone can think for themselves they would know the gas prices were high before Putin's war. The Biden administration shuts down oil production in America, causing prices to soar and blames it on Putin. WAKE UP PEOPLE!!!"
4624,"Funding for new oil,gas and coal is fuelling the climate crisis &amp; risking financial stability. If banks &amp; insurers continue supporting reckless expansion projects they should risk their own money. @drcsabamolnar do you agree? Will you support the #OneforOne rule for fossil fuels?"
4625,"Funding for new oil,gas and coal is fuelling the climate crisis &amp; risking financial stability.If banks &amp; insurers continue supporting reckless expansion projects they should risk their own money. @jonasfernandez do you agree? Will you support the #OneforOne rule for fossil fuels?"
4626,@POTUS @POTUS is a snake oil salesman. He is responsible for higher gas prices than what it was when he took office. The fact that it has been artificially brought down from its high is irrelevant. Putin did not invade anything during the last administration. 🙄 just saying.
4627,🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑🍇US and UK ban Russian oil and gas imports in drive to punish Putin
4628,"The Tories' windfall tax on energy giants leaves billions of pounds of profits on the table. 

They’d rather leave working people footing the bill.

Labour would make fairer choices and introduce a proper windfall tax on energy giants now.

https://t.co/HYrrvWF7Ds"
4629,"Funding for new oil,gas and coal is fuelling the climate crisis &amp; risking financial stability. If banks &amp; insurers continue supporting reckless expansion projects they should risk their own money. @nicolabeerfdp do you agree? Will you support the #OneforOne rule for fossil fuels?"
4630,"@POTUS yeah, because you were using the emergency oil reserves, if you want to actually reduce the gas prices, then you should re-open the keystone pipeline but you’re not gonna do that because you stand by that moronic decision."
4632,"@NELLAL1977 @paddleonthesea @berlin_bridge Polens Abhängigkeit von Russland in der Energieversorgung bewegte sich in ähnlichen Sphären wie die Deutschlands.
2020 bezog Polen 46% seines Gases aus Russland und 65% (!) seines Öls aus Russland. 
https://t.co/UM07totWzy"
4633,"Funding for new oil,gas and coal is fuelling the climate crisis &amp; risking financial stability. If banks &amp; insurers continue supporting reckless expansion projects they should risk their own money. @Schuster_MdEP do you agree? Will you support the #OneforOne rule for fossil fuels?"
4634,"@LagrandePeter @ken16020977 @adammueller52 @Allen073157 @Bubblebathgirl @POTUS Dude, this took me about 30 secs to find… https://t.co/E976Rxvhxj"
4635,"@MarkusKnoell @IuliiaMendel That's funny cos, your panicking about gas and oil aren't you? And I wasn't insulting your country muppet! So don't insult mine. So get over yourself!"
4636,@AlienatedAlber1 @DanKnightMMA And. We still have it to you so you would have nothing without us.  Oil and gas are done.  Of course we still need it but not on the scale we used to.  I suggest you get some retraining.
4638,@panmrkvickaa @Lord_Smallbags @MedvedevRussiaE Now you will buy expensive gas and oil from America. 👍 And we will find someone to sell our resources to.
4641,"Funding for new oil,gas and coal is fuelling the climate crisis &amp; risking financial stability.If banks &amp; insurers continue supporting reckless expansion projects they should risk their own money. @EeroHeinaluoma do you agree? Will you support the #OneforOne rule for fossil fuels?"
4642,#开云 #亚博体育 oil or gas https://t.co/ubN58GzX6W
4643,@MomentumNDevon @YAS_TomH Emergency vehicle or not who are these ppl to impose their beliefs on the rest of us! Target the manufacturers &amp; oil companies who just find another waynto make a profit not the poor person whose livelihood may depend on that vehicle. They'll be turning our gas meters of soon!
4644,"@Modster99 @Joel64891596 @ChiefApiarist @RobLentz @ABDanielleSmith @RachelNotley @JustinTrudeau Even now a large chunk of their $1.5T sovereign fund is oil &amp; gas. Plus look at the history of where the $ came from - oil &amp; gas! Plus they continue to drill for oil &amp; gas to aid Europe’s botched RE policy - to bail them out of their energy crisis. 

https://t.co/oxsDyCL4xV"
4645,"@WatcherCanada @DmattA13 @WhiteHouse Someone shuts down drilling and a significant pipeline

uses the emergency stock pile, no impact on out of control pricing

publicly brags about shutting down oil and gas

cries about the industry he has vowed to destroy has to raise prices to cover exspenses"
4646,"Biden admin set to impose another rule on US oil and gas while courting Venezuelan oil

https://t.co/7Y2WfhBNft"
4648,@KaylaChowShow When I was in high school we still pumped gas and cleaned the windshield and checked the oil and the minimum wage was 4 dollars an hour
4649,"https://t.co/y2VS5sT9aH

India and Guyana held discussions on bilateral relations including gas and oil"
4650,"@POTUS Why are you shifting blame to Putin? YOU are the reason for the high oil &amp; gas prices due to your idiotic policies which started your first day in office!                             NOTE, they’re still much higher than they were during the Trump era !"
4652,@KarinIsSharing Timor Leste def points to New Guinea in whatever map but this one prob means the oil &amp; gas that is extracted from them leads directly to Australia
4653,"@JosepBorrellF @G7 @eu_echo for the money that other countries pay 🇷🇺 for oil, 🇷🇺 does this every day in Ukraine!  will there be a new package of sanctions?  will there be restrictions on oil and gas?#RussiaIsATerroristState #PutinWarCriminal https://t.co/zXbOaXCZS0"
4654,@PortoG1937 @UKGovScotland @DCMS @Team_Scotland @RCStweets @EdinburghTattoo @burrellcollect @NRobotarium @COP26 @TheHALOTrust @SaxaVord_Space @JamesHuttonInst @SAMSoceannews @RNinScotland Treasury raking in £20 billion a year from North Sea oil and gas revenues.
4655,"@TitoIfiorah @SaharaReporters @YeleSowore Gas which is a waste product of crude oil isn't free, petrol becomes gold in a country that is blessed with it and shipping out to other country. What world is this, they keep putting students loans in the yearly budget but still yet half of the money isnt share out talk less of"
4656,"@Peters_Glen @dpcarrington @IEA @fbirol @fionaharvey 1) As you know, oil and gas investments must continue in order for supply to keep up with (a falling) demand, even in NZE. There is a difference between no new fields/no investments... See chart from WEO 2021. Unless demand starts to fall immediately, we are heading for a crisis. https://t.co/BwAz8LRdLp"
4657,"You idiots deserve what you get. 

Trump told you not to become dependent on Putin for oil and gas. 

And you laughed at him. https://t.co/ERhJsEABYv"
4658,Deals pick up in US oil and gas patch among companies flush with cash
4659,Sunak demands oil and gas companies increase UK investments
4660,"@libbyemmons And money...  So many thing we are dependent on. Can you see what would happen if everything just quit? Electric, internet, heating oil, gas, grocery stores farming. How many would survive without all this?"
4661,Angola Oil &amp; Gas (AOG) 2022 Highlights the Importance of Women in Africa’s Energy Sector https://t.co/trjDdqc7iO
4662,"Europe is correcting a historic error — dependence on Russian oil and gas. The green transition is happening, thanks to liberal capitalism more than anything else.

US voters just rejected many of the country's most anti-democratic politicians. It looks like the center held."
4663,@POTUS Nothing like draining our back up oil plan to artificially reduce gas prices for some vote pandering....let's hope we don't need that reserve supply 😂
4664,...condition of excess supply of oil in the United States - leads to help the gas prices drop below where they were prior to Putin's  warfare.
4665,"AG Shapiro: Coterra Energy, Formerly Cabot Oil &amp; Gas, Pleads No Contest To 15 Criminal Charges Related To Polluting Water Supplies In Dimock, Susquehanna County  [PaEN]  https://t.co/bgWz6ZMjtk https://t.co/9AG2v9iDcB"
4666,"AG Shapiro: Coterra Energy, Formerly Cabot Oil &amp; Gas, Pleads No Contest To 15 Criminal Charges Related To Polluting Water Supplies In Dimock, Susquehanna County  [PaEN]  https://t.co/3aibtoH8dg https://t.co/O32HvNC6RM"
4667,@GavinNewsom Oil companies don't set the prices of oil the market does. Oil companies own a very small percentage of gas stations. You have no idea what you are talking about.
4668,"🔊SPEAKER ANNOUNCEMENT!

We welcome Mr. Sanjay Sah , Partner - Oil &amp; Gas, @Deloitte as our esteemed speaker at the #ETEnergyWorld Annual Gas Conclave 2022.

Register Now: https://t.co/qFIkCF8pJd

#ETGasConclave #ETAnnualGasAwards #energy #conclave #gas #energytransition https://t.co/BvJuL9OOzL"
4669,"@POTUS The best product to export is energy. Oil, natural gas, and coal make countries rich, and very rich!  Cheap energy mean lower production cost.  Lower production cost means greater profit margines.  Greater profit margines means higher pay checks........"
4670,"""The company is grateful to the Falkland Islands government"" - @RockhopperExplo 
https://t.co/QJjzufKLbc"
4671,🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪Amin Nasser tells FT the west needs to continue investing in oil and gas until renewables can address disruptions
4672,"@theJagmeetSingh Call to end the illegal ""rules based international order"" sanctions agaisnt 🇷🇺 gas and Nationalize oil in gas in 🇨🇦.   That would actually be social democracy !  How dare you defund public revenue and gaslight Canadians we're getting railed by oligarchs @CanadianLabour ..silence"
4673,@laurenboebert Don't ever forget that every single Republican voted against the Oil and Gas Price Gouging Bill because Republicans don't care about the American people. Republicans ALWAYS vote against us. https://t.co/f61XUA9yUa
4674,"Get oil change, wash my car, get gas, end the day with getting groceries !"
4675,"@jordanbpeterson I think you'd find this interesting 
https://t.co/pgUNHkmKsy"
4676,@UnnithanSreeram @smallbr62367679 @jordanbpeterson Because the world figured away to extract the energy resource (oil first then gas) in volume  and invented products that utilized the energy resource. Creating green energy resources is not the something. The technology is not yet avaiable.
4677,"@tedcruz Maybe the DOJ oughta look into where your wealth comes from, Rafael. How much in kickbacks have you gotten from the oil and gas industry? How much from the Saudis? Just asking questions."
4678,"@EstherBlau92 @MogliRocks @bossysosilence @SundaeDivine @RonFilipkowski Now, none of this actually touches on important points, like how: even though there's no traditional monopoly, the top corps sometimes form basically a cartel, which functionally is just the same; as we see in the oil and gas industry. And that absolutely needs to be cut down on."
4679,"#火狐体育 #世界杯 #卡塔尔  https://t.co/yaq5DlvQu4
Fish professor gas blood night oil year adult.
😌🤏🤐💌😄"
4680,"@DannyDeVito How about massively investing in US oil and gas production?

That’s something that would actually help the entire country. Freight, shipping and farming costs (diesel) impact the price of everything.  Instead of buying from dictators, maybe we just be energy independent."
4681,"— New energy crises and highly volatile prices will be the result, if the production of oil and gas falls faster than what we manage to replace with new energy sources. Read Minister @terjeaa's concluding remarks at @Equinor's Autumn Conference yesterday🛢 https://t.co/BWzP1mCPDY"
4682,"🇳🇴 will beef up security around the digital infrastructure that is essential for the Nordic country’s oil and gas production. 🇳🇴will spend an additional 43 million kroner ($4.3 million) to purchase new technology..
https://t.co/Nq1djixE0k"
4683,"@julianHjessop What lower energy inflation are you referring to? I know oil’s come down but gas, electricity?"
4684,"@JoeNBC NO HE DIDN'T. Geez you'll kiss anyone butt won't you? He does not set oil prices, remember? THAT'S PUTIN... The evil oil/gas companies, mom/pop gas stations,etc ANYONE but NWO JOE&gt;"
4685,"@Roscoe1945 @GasPriceWizard Following the votes is exactly the problem. People dont inform themselves.
Most ppl will vote based on empty virtue signaling, keyword being empty. 
Saying oil and gas is dirty is enough to get elected, explaining the geopolitical reason for O&amp;G causes people to lose interest."
4686,$SXEE #ESTXOILGASEUR - Dagelijks: ESTX OIL&amp;GAS EUR (PRICE) maakt een erg sterke bullish trend door. Traders kunnen overwegen alleen longposities te handelen (op moment van aankoop)... https://t.co/4j99AYsGKi
4687,$SXEE #ESTXOILGASEUR - Dagelijks: ESTX OIL&amp;GAS EUR (PRICE) maakt een erg sterke bullish trend door. Traders kunnen overwegen alleen longposities te handelen (op moment van aankoop)... https://t.co/xxr7bU2P4o
4688,@ScotTories Your Brexit persuades thousand of Doctor &amp; Nurses to stay in EU &amp; abandon the Sunny Uplands . Despite our constrained budget we are still better than UK! You're taking £80Bn of Scottish Oil &amp; Gas that we could use in Scotland !
4689,"@POTUS Biden blamed Trump, Putin, oil companies and gas station owners for his gas crisis. Truth is it’s Bidens “war on fossil fuel” and “green new deal” that is causing the gas crisis. Biden can’t fix it until he owns his failures and stops blaming others."
4690,"https://t.co/SCsS5e5nLx

India and Guyana held discussions on bilateral relations including gas and oil"
4691,"@heraldscotland Norway started a sovereign wealth fund around about the same time as Blair's Labour came to power.

That fund stands at over a TRILLION pounds.

And dont get me started on OIL AND GAS on the CLYDE - which would have likely added the same again as industry was destroyed on Clyde."
4692,"The government bans new onshore wind farms in England - the cheapest, cleanest energy around - but hands out licenses for over a hundred new mega-polluting oil and gas fields.

Make it make sense!"
4693,@Modster99 @Joel64891596 @ChiefApiarist @RobLentz @ABDanielleSmith @RachelNotley @JustinTrudeau They may be a country but Alberta has more oil &amp; gas than Norway &amp; the $ should have stayed in Alberta for the last decades. If we were our own country it w/d all be ours to keep like Norway vs sending it to that pr*ck in Ottawa!
4694,"@HouseGOP Hey dummies. 90% of onshore oil production in the US takes place on land that ISN'T owned by the federal government. Of the remaining 10% on federal land, the oil and gas industry has millions of acres leased -- 9,000 permits to drill right now. Take your lies somewhere else."
4695,"From KalkineMediaComAu "" Santos (ASX:STO) and Brickworks (ASX:BKW) extend gas supply deal for 11 years "" published 29/11/2022 $STO $BKW 
https://t.co/5bA1vrHAT4"
4696,@POTUS Gas prices were increasing before the Ukraine war started since you don't remember. All you've done  by releasing our emergency oil reserves is weaken our country.
4697,#Trending headline with reference to #Gas… #Russian Oil Still Flows As #EU Sanctions Are #LessThanaWeek Away. https://t.co/L8EL73FKys https://t.co/Y0TQFoQY1n
4698,#WednesdayThoughts Just read a story with respect to #Gas… #Russian Oil Still Flows As #EU Sanctions Are #LessThanaWeek Away. https://t.co/RZezgQybvn https://t.co/j59Cbit4P8
4699,"@Hes_a_Maniac @jordanbpeterson *I don't heat with gas, i heat with oil. And my tanks are full."
4700,@mayainthesky @ericgotsmart @NATO @jensstoltenberg Care to elaborate? How so? What did the russians do good other than provide gas and oil? Who masacred civilians before and still does to this day? How about you answer these question?
4701,@BobCrauford @DavidGHFrost @FT Well doctors differ and patients die. Current figures for exports contain Gold and re-export of gas and oil.  Little or no added value in that. Interestingly the forecast shows a decline for next two years just think where they could be if still trading normally with EU.
4702,"@eric_hainline @RochetteRealty @POTUS Have someone read you the meaning of the word ‘speculative’. As in oil and gas exploration and production is a ‘speculative’ industry.

Sometimes I think the democrats leave that out of the talking points they give you people just to make you look dumb."
4703,"From KalkineMediaComAu "" Why did Whitehaven?s (ASX:WHC) shares gain over 289% in a year? "" published 29/11/2022 $WHC #Energy 
https://t.co/BMLhL13GLf"
4704,"@WhiteHouse Trump had better gas prices, and he wasn’t draining our oil reserves."
4705,"@damiengayle @MetPoliceEvents @JustStop_Oil We heard what the protester says, ""It's never going to happen"". He's right. It won't. 

Stopping #Oil though won't help the cost of living crisis. Stopping oil will only make the crisis worse. If we want to refrain from using as much oil and gas, better get behind #NuclearEnergy."
4706,"Clean hydrogen can help achieve climate targets but investment is needed to optimize the value chain. Countries with developed hydrocarbon infrastructures are best placed to build and scale the necessary technology.
Read more: https://t.co/WBJztUbVUG
#CleanHydrogen #Sustainabilit"
4707,Register for the Future Energy Transition Event to hear how Ansys is leading discussions around how #simulation is key to a lower carbon future and provides the solutions you need in the oil &amp; gas industry. https://t.co/wWUBHfSXPJ
4708,"Nigeria has 133 million severely impoverished people despite having generated $741.48bn from oil &amp; gas in 21 years. D evil of oil is that U may be partying in Abuja, eating nkwobi and your money balance will be expanding in New York through oil sales. But only few are in d party https://t.co/c2sqXnXwx4"
4709,"Buying foreign oil from totalitarian regimes like Iran and Venezuela is by far more anti-democracy than producing oil, gas, and coal in the United States.  I am all in on expanding wind, solar, hydro, and nuclear power in the United States as well.  Nothing happens overnight!"
4710,"@POTUS Biden you are an idiot. The reserves are there for emergencies &amp; for national security. All you have done is weaken our country. Only a temporary reduction in gas prices from this. But, increasing oil supply reduces gas price longer.  Support USA oil industry to produce more."
4711,@seanhannity Biden green new deL worthless time to go back to oil and gas idiot.
4712,"Petition Circulators Are Telling California Voters that a Ballot Measure Would Ban New Oil and Gas Wells Near Homes. In Fact, It Would Do the Opposite https://t.co/bclg0MPXZP"
4713,"@CANADAquakes See all those small squares, oil or gas wellsites. This was were the co ordinate of the one East of Peace River was. Fracturing using explosive underground. https://t.co/pOpnbw9aN2"
4714,"@UnnithanSreeram @jordanbpeterson First of all, very little if any electric energy is produced from oil. (~3%)

Second, and most importantly, Electric Grids have to be balanced. Wind and Sun are not constant enough, so you will always need something like Gas or Coal to regulate the Grid."
4715,"In 2017, working with @PennEnvironment, we found that between 2008 and 2016, fracking companies committed an average of 1.4 violations of environmental and health rules PER DAY. https://t.co/5DVAeI52fC"
4716,"👇Click the link below to view our latest Corporate Presentation as we continue to embark on our mission to open up the next prolific onshore U.S. oil and gas play.

#ZPHR #carbonneutral #oilandgas 
https://t.co/s4UZbvMlmG https://t.co/iKDgqdDWAO"
4717,"@JustinTrudeau @CQualtro Unless your in Gas and oil, unless your a Conservative in dozens of businesses, unless your vaccinated, heaven help you if your a Heterosexual White Christian male trying to compete on your grades and accomplishments alone. Yup, JT, you believe in fairness goof"
4718,"🇳🇴 postpones new oil &amp; gas exploration licences until 2025. It will still hand out licences in existing areas, which often allow oil &amp; gas companies to expand quickly. But the 26th licencing round would be for new unexplored areas, many in the #Arctic. 
https://t.co/WrYGIr3duB"
4719,"@dntfckwthaBIDEN @john196383 @SeecretSkwirrel @homie202 @Splashstorm1 @harryjsisson Amazing that people think the big greedy oil companies see high gas (oil) prices and conclude they should drill less to make more profits. Obviously, there are reasons they are not drilling, namely an administration whose stated goal (&amp; policies) is to put them out of business."
4720,"@BraudelMarx @JonathanPingle Russia turned off natural gas flows to Europe through the Nordstream pipeline over the summer and then proceeded to blow up Nordstream. I think the narrative is just fine. What isn’t fine is Europe nonetheless paying Putin for oil and gas, prolonging war in Ukraine…"
4721,"@HouseGOP Uh, you mean the Russian war in Ukraine raising gas prices worldwide is Biden fault?!?
Lol. You give him tons of credit. Didn't know he could make Russia invade another country and stop 15% of oil production worldwide w war crimes. Wow, he must totally control Putin."
4722,StateImpactPA - Rachel McDevitt: Methane Emissions Limits On Conventional Oil &amp; Gas Wells To Get Emergency Vote Wednesday To Avoid Loss Of Federal Funds  https://t.co/TFIqGRFWuE https://t.co/KMSxOaRmwr
4723,"@nickijones71 @DaveAttacks @PALythgoe @JustStop_Oil I think you over estimate the difference ending new oil and gas exploration in the U.K. will have on climate change. China, India, USA. This is where the war on climate change will be won or lost."
4724,"@CriptoeKernsee @AjQwertzy @RangerMJP @elonmusk Remember - capitalism. Too much oil/gas drives down prices - which oil companies don't like. It's good for the consumer, but bad for investors."
4725,"I ran a screener for all publicly listed companies (excluding Oil &amp; Gas) with low SBC and top quartile ROIC and P/FCF -- my 'quality growth filter'.

Interesting how many of those are UK headquartered
(grey = global equities; red = UK) https://t.co/3q6z16eCpn"
4726,"@Champ10nsBM @TheUnpr72915192 @iMiaSanMia Don't be too sure, most of us aren't happy with any oil or gas going to Europe, any regime change means you get nothing. Anyways I can't wait"
4727,"@bellender60 @BarclaysUK We don't have any of 'our own'. All oil &amp; gas extracted from UK sector of NS belongs to the private cos who sell it on the open market @ grotesquely inflated prices.
That would be true even if we were to frack, under our model of operation."
4728,"@deakin_philip @IuliiaMendel And by the way .. electrical energy (nuclear, wind, solar) does not necessarily replace a fuel (oil and gas) https://t.co/yoNUPEwmtw"
4729,"@dpcarrington @IEA @fbirol @fionaharvey A key question is when does Fatih think 1.5C is actually dead? If there are investments in new oil &amp; gas fields next year, and the year after, does that mean 1.5C is dead? At what stage does the IEA say NZE2050 is no longer possible. Fatih needs to put forward some criteria!"
4730,"@AMoatadid @AMkeyAri @mxlanax lol what do you think why the world cup took place in Qatar in the first place?
because they bring politics into football, they buy tournaments to do sportswashing so Qatar can become an internationally known and connected country that can become independent from gas and oil"
4731,"@Hawk60611674 @LeonTThomas5 @kjmpalermo @TM72774 Gas was cheaper under trump pre pandemic.
That’s a fact. There’s no way around it. 
I wonder if Biden’s promises to end oil production in the us has anything to do with oil companies not wanting to invest in the us. Lmao fuck off loser, facts or facts.
It was cheaper under trump."
4732,@POTUS You’re a ASS BIDEN .. AMERICA WAS ENERGY INDEPENDENT.. when you took over .. America has enough oil and gas for over 400 years .. Why are you supporting these socialist countries??  You are unfit to lead
4733,"From KalkineMediaComAu "" Here?s how much oil Woodside (ASX:WDS) is likely to produce in FY2023 "" published 30/11/2022 $WDS #LNG #Energy 
https://t.co/19G82By6cE"
4734,"@thrsts_ 💥💥💥Gas prices in Europe topped $1,500 per thousand cubic meters on news that Norway postponed oil and gas licenses for three years💥💥💥😂😂😂😉"
4735,@tedcruz Ole Joe is working with our enemies for gas and oil. Dirty gas and oil. Why?
4736,"@VEParsi1 Le sue parole del 2014 sono la visione corretta di ciò che sarebbe stato quasi 10 anni dopo, si chiama lungimiranza. 

Non ne abbiamo fatto tesoro e il risultato è sotto gli occhi di tutti.
#Ukraine
#Oil
#Gas
#RussiaIsATerroristState
#Russia
#PutinWarCriminal"
4737,StateImpactPA - Rachel McDevitt: Methane Emissions Limits On Conventional Oil &amp; Gas Wells To Get Emergency Vote Wednesday To Avoid Loss Of Federal Funds  https://t.co/pTuXCMoWCc https://t.co/Z9dGNc03KR
4738,"@POTUS Interesting under trump we were #1 in oil, gas. Guess your communist party doesn't like that. Your a liar."
4739,"🚨 BREAKING: JUST STOP OIL SLOW DOWN THE CITY

⏰ At 8am, 10 #JustStopOil supporters strolled onto 
Aldersgate St in the City of London — and just kept walking. 

🛣️ They're continuing on major roads in the city, acting in resistance against new oil and gas projects.

#NoNewOil https://t.co/fmzCUmBVyG"
4740,Biden admin set to impose another rule on US oil and gas while courting Venezuelan oil - Fox Business:https://t.co/UxqpZNZgUB #sanctions
4741,"@SecBlinken @NATO Soon The Russians will liberate Ukraine from their Western pseudo friends, 
USA UK EU Leaders are liars corrupt, including Zelensky.
It's only about self-interest, not Ukraine
US is making vast oil/gas/arms profits whilst trying 2 weaken Russia in a proxy-war"
4742,"Angola, Sierra Leone Sign Cooperation Agreement at Angola Oil &amp; Gas 2022
https://t.co/C19p5x7keJ https://t.co/Jf3nZkW82S"
4743,"Exchange prices for gas in Europe exceeded $1,500per thousand cubic meters on the news that Norway has postponed the issuance of oil and gas licenses for three years
Norway is the leader in the supply of ""blue fuel""to the EU. In 2022,imports will amount to 122billion cubic meters"
4744,"💥💥💥Gas prices in Europe topped $1,500 per thousand cubic meters on news that Norway postponed oil and gas licenses for three years💥💥💥

👇👇👇👇👇👇👇👇👇👇👇

👉https://t.co/7lbnwheuKn"
4745,"The FCA has fined Julius Baer International (JBI) £18m over a lack of integrity and controls in business conducted between its staff and Russian oil and gas company Yukos.

@ramos_reports 🖊️

https://t.co/LJ43a7TfLh"
4746,@WhiteHouse Let's manufacture gas and oil here.
4747,🛢️Muy buenos días amigos 🤗 #FelizMiercoles  A continuación los precios del petróleo y gas natural a esta hora #Wti #BrentOil #NaturalGas #30Nov #Oil #oilandgas #Petrol #business #BREAKING_NEWS https://t.co/hA9DFqTxrb https://t.co/JLPnficrK1
4748,Carlyle Is Said To Explore Offer For OMV Oil And Gas Assets
4749,"Shri A K Singh, MD&amp;CEO, @PetronetLNGLtd in discussion with eminent global leaders from oil &amp; gas industry-Mr.Hiroki Sato, Mr.Kunio Nohata, Mr.Atsunori Takeuchi &amp; Mr.Yousaf Inam on 'Key Considerations For Asian LNG Demand Growth' at @Worldlngevent, Athens, Greece #WorldLNGSummit https://t.co/WyOaxpcOtP"
4750,"26) Largest producer of natural gas - Nigeria 🇳🇬

27) Largest producer of platinum and the largest in the world - South Africa 🇿🇦

28) Largest cow producer - Ethiopia 🇪🇹

29) Largest producer of palm oil - Nigeria 🇳🇬

30) Largest producer of salt - South Africa 🇿🇦"
4751,#Shiyali_Hr_Services #Job_search #Hiring #Sourcing #Career #Employment #Job_opportunity #Staffing   #Gulf #Manager #Project #Project_Manager #Oil #Gas #shutdown #mill_wright_fitter  #rotary_equipment_technician #petrochemical #fertilizer #free_food #accommodiation https://t.co/U5sPuglrdA
4752,"@dpcarrington @IEA @fbirol @fionaharvey Fatih is a great communicator &amp; knows his audience well. 1.5C is alive, but keep up oil &amp; gas investments? https://t.co/OATYzOvmib

The WEO talks about new supplies needed for APS &amp; STEPS, but also no new fields for 1.5C? 
https://t.co/3D8pVHJzPB https://t.co/6gIHR6G4DU"
4753,"Funding for new oil, gas and coal is fuelling the climate crisis &amp; risking financial stability. I just asked MEPs to support the #OneforOne rule, which effectively limits future fossil financing. There’s not much time left, send a tweet now https://t.co/K0q03L9kfq"
4754,"@vonderleyen Also, the main reason why Putin started this aggression is to artificially raise the prices of oil and gas that he sells to Europe, so least 50% of the confiscated money of the Russian oligarchs should go to special EU funds for the development of a new type of energies."
4755,@POTUS We use to export gas and oil now we beg terrorists for it.
